E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_1.56keV,subshell_MT535_0.12keV,subshell_MT536_0.08keV,subshell_MT537_0.08keV,subshell_MT538_0.01keV,subshell_MT539_0.01keV,subshell_MT540_0.01keV
404.0,0.39786994463023123,0.0038015924372929587,0.3930280714635737,0.0,0.0,0.0,0.0010402808998881369,0.0009677955061554728,6.715264610215929e-05,1.9279319094332773e-07,3.198913399507685e-07,4.816672430504925e-06,1.2532079572464488e-09,2.1179436522167545e-09
405.0,0.39747517889094824,0.003782716854745884,0.3926594942414142,0.0,0.0,0.0,0.00103296782312131,0.0009609659450583045,6.670703746770221e-05,1.912751698055617e-07,3.174848257711433e-07,4.7827320704363436e-06,1.2438039804717948e-09,2.102460241520655e-09
406.0,0.39708041315166526,0.00376384127219881,0.39229091701925467,0.0,0.0,0.0,0.0010256547463544827,0.0009541363839611363,6.626142883324513e-05,1.8975714866779572e-07,3.150783115915181e-07,4.748791710367762e-06,1.2344000036971408e-09,2.086976830824555e-09
407.0,0.39668564741238227,0.0037449656896517357,0.3919223397970952,0.0,0.0,0.0,0.0010183416695876556,0.0009473068228639679,6.581582019878804e-05,1.8823912753002973e-07,3.1267179741189287e-07,4.71485135029918e-06,1.2249960269224866e-09,2.0714934201284555e-09
408.0,0.39629096002417197,0.0037260901071046616,0.3915537625749356,0.0,0.0,0.0,0.0010111077883311328,0.0009405558698082664,6.537021156433097e-05,1.867965988022661e-07,3.1032316817272134e-07,4.681301282174078e-06,1.2155920501478327e-09,2.0560100094323556e-09
409.0,0.3958967466288623,0.0037072145245575874,0.39118518535277613,0.0,0.0,0.0,0.0010043471289894936,0.0009342756772218517,6.492460292987389e-05,1.8540039738224102e-07,3.0809395682012324e-07,4.650088557850483e-06,1.2061880733731787e-09,2.040526598736256e-09
410.0,0.3955025332335526,0.0036883389420105128,0.39081660813061664,0.0,0.0,0.0,0.0009975864696478544,0.000927995484635437,6.447899429541681e-05,1.8400419596221593e-07,3.058647454675252e-07,4.61887583352689e-06,1.1967840965985247e-09,2.0250431880401566e-09
411.0,0.39510831981815453,0.0036694633594634386,0.3904480309084571,0.0,0.0,0.0,0.000990825808711532,0.0009217152920490224,6.403338566095974e-05,1.8260799454219087e-07,3.036355341149271e-07,4.5876631092032956e-06,1.1873801198238705e-09,2.009652245519228e-09
412.0,0.3947141061917331,0.0036505877769163644,0.3900794536862976,0.0,0.0,0.0,0.0009840651310235435,0.0009154350994626077,6.358777702650266e-05,1.8121179312216577e-07,3.0140632276232907e-07,4.556450384879702e-06,1.1779761430492165e-09,1.995232653407488e-09
413.0,0.39431989335515333,0.0036317121943692902,0.3897108764641381,0.0,0.0,0.0,0.0009773044446717742,0.000909154906876193,6.314216839204557e-05,1.798155917021407e-07,2.9917711140973097e-07,4.525237660556108e-06,1.1692517705525716e-09,1.980813061295748e-09
414.0,0.39392570591401116,0.0036128366118222156,0.38934229924197855,0.0,0.0,0.0,0.0009705699739108987,0.0009028747142897783,6.272274291378489e-05,1.7841939028211562e-07,2.9694790005713293e-07,4.494024936232514e-06,1.1606008229149632e-09,1.9663934691840085e-09
415.0,0.39353152887537607,0.0035939610292751415,0.38897372201981906,0.0,0.0,0.0,0.0009638460089622338,0.0008965945217033636,6.231377026977449e-05,1.7706746446848296e-07,2.9471868870453483e-07,4.46281221190892e-06,1.151949875277355e-09,1.9519738770722684e-09
416.0,0.3931373521082773,0.0035750854467280673,0.38860514479765956,0.0,0.0,0.0,0.000957122080121849,0.000890314329116949,6.190479762576408e-05,1.7575585356411846e-07,2.924894773519368e-07,4.4315994875853264e-06,1.1432989276397468e-09,1.9375542849605288e-09
417.0,0.3927432625678769,0.003556209864180993,0.3882365675755,0.0,0.0,0.0,0.0009504849056617598,0.0008841204528663103,6.149582498175368e-05,1.7444424265975396e-07,2.902602659993387e-07,4.400835722300153e-06,1.1346479800021386e-09,1.9231346928487887e-09
418.0,0.39234974998516725,0.003537334281633919,0.3878679903533405,0.0,0.0,0.0,0.0009444254805019805,0.0008785011816870625,6.108685233774328e-05,1.731326317553895e-07,2.8822324148113105e-07,4.373060662895554e-06,1.1259970323645304e-09,1.9095935661324105e-09
419.0,0.3919562375302656,0.0035184586990868443,0.38749941313118097,0.0,0.0,0.0,0.0009383661062623785,0.0008728819105078146,6.0677879693732865e-05,1.71821020851025e-07,2.8619001655170957e-07,4.345285603490955e-06,1.1173460847269221e-09,1.8962316282538757e-09
420.0,0.39156577651767094,0.0035026341449653784,0.3871308359090215,0.0,0.0,0.0,0.0009323067364610463,0.0008672626393285668,6.026890704972246e-05,1.7051963731799843e-07,2.8415679162228803e-07,4.317510544086357e-06,1.109074628447785e-09,1.8828696903753413e-09
421.0,0.39117647848380366,0.003487972690077984,0.386762258686862,0.0,0.0,0.0,0.0009262474258225793,0.000861643368149319,5.985993440571206e-05,1.6929312331705725e-07,2.8212356669286655e-07,4.2897354846817575e-06,1.1009478401450816e-09,1.869507752496807e-09
422.0,0.3907871959912641,0.00347331123519059,0.38639368146470243,0.0,0.0,0.0,0.0009202035931685198,0.0008560240969700712,5.9466425458492435e-05,1.680666093161161e-07,2.80090341763445e-07,4.2619604252771584e-06,1.092821051842378e-09,1.8561458146182722e-09
423.0,0.3903979235677371,0.0034586497803031956,0.38602510424254294,0.0,0.0,0.0,0.000914169788487833,0.0008504048257908234,5.908293522789512e-05,1.668400953151749e-07,2.780571168340235e-07,4.234185365872559e-06,1.0846942635396746e-09,1.8427838767397378e-09
424.0,0.3900086511442102,0.0034439883254158013,0.38565652702038344,0.0,0.0,0.0,0.0009081359838071462,0.0008447855546115757,5.8699444997297815e-05,1.6561358131423372e-07,2.76023891904602e-07,4.20641030646796e-06,1.0765674752369713e-09,1.8294219388612031e-09
425.0,0.3896193787382537,0.003429326870528407,0.3852879497982239,0.0,0.0,0.0,0.0009021021658167088,0.0008391662834323279,5.831595476670051e-05,1.6438706731329256e-07,2.7399066697518047e-07,4.178635247063362e-06,1.0685768826444888e-09,1.8160600009826687e-09
426.0,0.38923010638278005,0.003414665415641013,0.3849193725760644,0.0,0.0,0.0,0.0008960683095852053,0.0008335470122530801,5.79324645361032e-05,1.6316055331235137e-07,2.71957442045759e-07,4.150860187658763e-06,1.060977602350403e-09,1.8026980631041342e-09
427.0,0.3888410063812672,0.0034000039607536186,0.3845507953539049,0.0,0.0,0.0,0.0008902073021923115,0.0008281004389994712,5.7548974305505895e-05,1.619340393114102e-07,2.700169094473004e-07,4.123085128254164e-06,1.0533783220563171e-09,1.789648324855942e-09
428.0,0.3884521566076793,0.003385342505866224,0.38418221813174536,0.0,0.0,0.0,0.0008845956225340863,0.000822891898619788,5.7176241469250014e-05,1.60707525310469e-07,2.682041181230226e-07,4.095743826028705e-06,1.0457790417622313e-09,1.7774556258115463e-09
429.0,0.38806332289796,0.0033706810509788296,0.38381364090958586,0.0,0.0,0.0,0.0008790006093907139,0.0008176833582401049,5.6818258409756765e-05,1.5956462034352238e-07,2.6639132679874475e-07,4.070240829120582e-06,1.0381797614681455e-09,1.7652629267671509e-09
430.0,0.38767448916066366,0.0033560195960914353,0.38344506368742637,0.0,0.0,0.0,0.000873405612161264,0.0008124748178604217,5.6460275350263516e-05,1.5843279477541297e-07,2.645785354744669e-07,4.044737832212459e-06,1.0305804811740597e-09,1.7530702277227552e-09
431.0,0.3872856554233673,0.003341358141204041,0.3830764864652668,0.0,0.0,0.0,0.000867810614931814,0.0008072662774807386,5.610229229077027e-05,1.5730096920730354e-07,2.627657441501891e-07,4.019234835304337e-06,1.0229812008799739e-09,1.7408775286783596e-09
432.0,0.386896821686071,0.003326696686316647,0.3827079092431073,0.0,0.0,0.0,0.000862215617702364,0.0008020577371010554,5.574430923127702e-05,1.5616914363919413e-07,2.6095295282591126e-07,3.993731838396214e-06,1.015381920585888e-09,1.7286848296339642e-09
433.0,0.3865079879487746,0.0033120352314292526,0.3823393320209478,0.0,0.0,0.0,0.000856620620472914,0.0007968491967213723,5.538632617178377e-05,1.550373180710847e-07,2.5914016150163343e-07,3.968228841488091e-06,1.0077826402918022e-09,1.7164921305895685e-09
434.0,0.3861191541324601,0.0032973737765418583,0.3819707547987883,0.0,0.0,0.0,0.0008510256231411312,0.0007916406563416891,5.502834311229053e-05,1.539054925029753e-07,2.573273701773556e-07,3.942725844579969e-06,1.0007260393032406e-09,1.704299431545173e-09
435.0,0.38573072240924006,0.003282712321654464,0.3816021775766288,0.0,0.0,0.0,0.0008458324904958147,0.0007868339451242445,5.467036005279728e-05,1.5277366693486586e-07,2.5551457885307777e-07,3.917222847671846e-06,9.937130729724559e-10,1.6921067325007775e-09
436.0,0.3853422948576557,0.00326805086676707,0.38123360035446924,0.0,0.0,0.0,0.0008406436043854893,0.0007820314072061022,5.431237699330403e-05,1.5164184136675646e-07,2.537923573286811e-07,3.891719850763723e-06,9.867001066416709e-10,1.6799140334563818e-09
437.0,0.3849538689639075,0.003253389411879675,0.38086502313230974,0.0,0.0,0.0,0.000835456077079873,0.0007772288692879597,5.395439393381078e-05,1.505686712810536e-07,2.521021607355135e-07,3.867477343042842e-06,9.796871403108861e-10,1.6683607140381953e-09
438.0,0.38456547070022074,0.003238727956992281,0.38049644591015025,0.0,0.0,0.0,0.0008302965640220912,0.0007724263313698172,5.3624065054775816e-05,1.4955798466876117e-07,2.5041196414234585e-07,3.843553607687035e-06,9.726741739801012e-10,1.6574885016237235e-09
439.0,0.38417707315817234,0.0032240665021048866,0.3801278686879907,0.0,0.0,0.0,0.0008251378055783231,0.0007676237934516749,5.3294490127571804e-05,1.485472980564687e-07,2.487217675491782e-07,3.819629872331228e-06,9.656612076493164e-10,1.6466162892092518e-09
440.0,0.383788675616124,0.0032094050472174923,0.3797592914658312,0.0,0.0,0.0,0.0008199790471345551,0.0007628212555335324,5.296491520036779e-05,1.4753661144417627e-07,2.4703157095601055e-07,3.795706136975421e-06,9.586482413185315e-10,1.63574407679478e-09
441.0,0.3834002780740756,0.003194743592330098,0.3793907142436717,0.0,0.0,0.0,0.000814820288690787,0.0007580187176153899,5.263534027316378e-05,1.465259248318838e-07,2.4534137436284293e-07,3.7717824016196135e-06,9.516352749877467e-10,1.624871864380308e-09
442.0,0.3830118804623,0.003180082137442704,0.37902213702151216,0.0,0.0,0.0,0.0008096615032246931,0.0007532161796972474,5.2305765345959766e-05,1.4551523821959137e-07,2.4366482882794447e-07,3.7478586662638062e-06,9.449390453701067e-10,1.6139996519658364e-09
443.0,0.3826234838966543,0.0031654206825553095,0.37865355979935267,0.0,0.0,0.0,0.0008045035125025907,0.0007484136417791051,5.1976190418755754e-05,1.445045516072989e-07,2.4209682106471177e-07,3.72456083860758e-06,9.386635335518827e-10,1.6031274395513645e-09
444.0,0.3822350882948736,0.0031507592276679153,0.3782849825771931,0.0,0.0,0.0,0.0007993464852414461,0.0007436111038609626,5.164661549155174e-05,1.4349386499500646e-07,2.405288133014791e-07,3.7022188485824877e-06,9.323880217336587e-10,1.5922552271368929e-09
445.0,0.3818466926930929,0.003136097772780521,0.3779164053550336,0.0,0.0,0.0,0.0007941894579803015,0.0007388085659428201,5.131704056434773e-05,1.42483178382714e-07,2.389608055382464e-07,3.679876858557395e-06,9.261125099154346e-10,1.581383014722421e-09
446.0,0.3814585648526056,0.0031214363178931268,0.37754782813287413,0.0,0.0,0.0,0.0007893001894476802,0.0007342738220043522,5.0987465637143716e-05,1.4147249177042156e-07,2.3739279777501378e-07,3.6575348685323026e-06,9.198369980972106e-10,1.5709494485161936e-09
447.0,0.38108786200578243,0.003106774863005732,0.3771964870160494,0.0,0.0,0.0,0.0007846002323320293,0.0007299174549439575,5.0668774241467755e-05,1.4047081462136159e-07,2.358247900117811e-07,3.6351928785072103e-06,9.135614862789865e-10,1.5608080305416122e-09
448.0,0.38075491135669903,0.003092113408118338,0.37688287414296934,0.0,0.0,0.0,0.0007799238229181239,0.0007255610878835626,5.0373597327942785e-05,1.395410908433188e-07,2.3425678224854843e-07,3.612850888482118e-06,9.072859744607624e-10,1.550666612567031e-09
449.0,0.38042196070761564,0.0030774519532309435,0.3765692612698893,0.0,0.0,0.0,0.0007752474135042185,0.0007212047208231679,5.007842041441782e-05,1.3861136706527602e-07,2.3268877448531573e-07,3.5905088984570256e-06,9.010104626425384e-10,1.5405251945924496e-09
450.0,0.38008901005853224,0.0030627904983435493,0.3762556483968093,0.0,0.0,0.0,0.0007705710040903131,0.0007168483537627732,4.978324350089285e-05,1.3768164328723324e-07,2.311207667220831e-07,3.5681669084319332e-06,8.947349508243144e-10,1.5303837766178683e-09
